Temps, It, Stocks, Prix
98,47,124.652802,24.990152
99,47,125.526352,26.763899
100,47,126.563873,29.665752
1,1,101.575340,2.802705
2,2,101.465210,2.579708
3,3,103.849899,3.786257
4,4,107.405533,6.437125
5,5,108.078278,5.975865
6,6,107.337418,6.164420
7,7,109.007507,6.861766
8,8,106.973633,4.389681
9,9,103.426186,2.470403
10,10,102.835762,1.826970
11,11,103.230675,1.957486
12,12,102.889099,1.914577
13,13,101.445213,1.594443
14,14,101.084579,0.960097
15,15,101.464119,1.074401
16,16,103.471344,1.483689
17,17,103.534958,1.727458
18,18,105.620087,2.468113
19,19,104.753700,1.723804
20,20,102.284691,0.978356
21,21,102.228493,0.724297
22,22,101.143173,0.583946
23,23,101.206886,0.673419
24,24,102.262428,0.502217
25,25,103.004921,0.323378
26,26,101.112312,0.314946
27,27,101.727425,0.096667
28,28,102.194473,0.125068
29,29,103.502541,0.475836
30,30,101.293266,0.029181
31,31,98.001549,0.000000
32,32,100.275955,0.035651
33,33,99.595001,0.022342
34,34,98.076683,0.000000
35,35,96.182564,0.056079
36,36,93.490257,0.000000
37,37,95.400337,0.000000
38,38,98.540710,0.000000
39,39,98.007820,0.000000
40,40,101.496117,0.000000
41,41,99.687508,0.000000
42,42,99.558861,0.000000
43,43,96.708710,0.000000
44,44,94.892975,0.000000
45,45,96.987076,0.000000
46,46,96.321594,0.000000
47,47,97.185715,0.000000
48,48,96.758209,0.000000
49,49,96.949844,0.000000
50,50,97.920052,0.000000
51,51,99.352768,0.000000
52,52,99.236465,0.000000
53,53,99.075302,0.000000
54,54,99.097862,0.000000
55,55,98.374573,0.000000
56,56,99.856941,0.000000
57,57,99.340408,0.000000
58,58,99.582932,0.000000
59,59,98.741936,0.000000
60,60,98.926811,0.000000
61,61,99.791039,0.000000
62,62,99.844101,0.000000
63,63,98.897118,0.000000
64,64,98.585823,0.000000
65,65,98.428368,0.000000
66,66,97.250916,0.000000
67,67,97.814461,0.000000
68,68,98.007271,0.000000
69,69,97.657928,0.000000
70,70,97.466591,0.000000
71,71,98.298134,0.000000
72,72,98.109253,0.000000
73,73,97.637009,0.000000
74,74,95.650711,0.000000
75,75,95.318687,0.000000
76,76,96.458191,0.000000
77,77,97.164772,0.000000
78,78,98.314857,0.000000
79,79,99.706299,0.000000
80,80,99.335106,0.000000
81,81,98.995857,0.000000
82,82,98.436012,0.000000
83,83,98.110657,0.000000
84,84,97.470863,0.000000
85,85,97.043747,0.000000
86,86,97.699432,0.000000
87,87,97.208893,0.000000
88,88,98.687286,0.000000
89,89,99.011917,0.000000
90,90,98.106247,0.000000
91,91,98.576843,0.000000
92,92,98.889282,0.000000
93,93,98.349648,0.000000
94,94,100.893547,0.000000
95,95,100.881180,0.000000
96,96,101.921028,0.000000
97,97,100.510963,0.000000
98,98,99.000069,0.000000
99,99,99.387436,0.000000
100,100,99.820831,0.000000
1,1,101.147812,2.737962
2,2,99.951859,1.456237
3,3,97.906929,1.234727
4,4,98.643753,1.483844
5,5,99.418358,1.127322
6,6,101.482185,1.666156
7,7,102.868088,2.530217
